Cell_lable,NumberOfDivision
227,NaN
228,NaN
229,NaN
230,NaN
231,NaN
232,NaN
233,1
234,2
235,1
236,NaN
237,3
238,NaN
239,NaN
240,1
241,NaN
242,NaN
243,NaN
244,1
245,NaN
246,NaN
247,3
248,1
249,NaN
250,NaN
251,1
252,NaN
253,NaN
254,NaN
255,NaN
256,NaN
257,NaN
258,NaN
259,NaN
260,1
261,1
262,NaN
263,1
264,NaN
265,NaN
266,1
267,1
268,NaN
269,1
270,1
271,NaN
272,NaN
273,NaN
274,NaN
275,NaN
276,NaN
277,1
278,NaN
279,NaN
280,NaN
281,NaN
282,NaN
283,1
284,NaN
285,1
286,NaN
287,NaN
288,NaN
289,1
290,NaN
291,NaN
292,NaN
293,NaN
294,NaN
295,NaN
296,NaN
297,1
298,NaN
299,NaN
300,NaN
301,NaN
302,1
303,NaN
304,NaN
305,NaN
306,NaN
307,NaN
308,NaN
309,NaN
310,3
311,1
312,NaN
313,NaN
314,NaN
315,NaN
316,NaN
317,NaN
318,NaN
319,NaN
320,NaN
321,NaN
322,NaN
323,NaN
324,2
325,NaN
326,1
327,NaN
328,1
329,NaN
330,NaN
331,NaN
332,NaN
333,NaN
334,NaN
335,NaN
336,1
337,NaN
338,NaN
339,NaN
340,NaN
341,NaN
342,NaN
343,NaN
344,NaN
345,NaN
346,NaN
347,1
348,1
349,1
350,2
351,NaN
352,NaN
353,NaN
354,NaN
355,1
356,NaN
357,NaN
358,NaN
359,NaN
360,NaN
361,NaN
362,NaN
363,NaN
364,NaN
365,NaN
366,NaN
367,3
368,1
369,1
370,NaN
371,NaN
372,NaN
373,NaN
374,1
375,NaN
376,NaN
377,NaN
378,NaN
379,2
380,NaN
381,NaN
382,NaN
383,NaN
384,NaN
385,NaN
386,NaN
387,NaN
388,1
389,NaN
390,1
391,NaN
392,NaN
393,NaN
394,NaN
395,1
396,NaN
397,NaN
398,NaN
399,1
400,NaN
401,NaN
402,NaN
403,NaN
404,1
405,1
406,NaN
407,NaN
408,NaN
409,NaN
410,NaN
411,NaN
412,NaN
413,NaN
414,1
415,NaN
416,NaN
417,NaN
418,1
419,1
420,NaN
421,1
422,NaN
423,NaN
424,1
425,1
426,NaN
427,NaN
428,1
429,NaN
430,NaN
431,NaN
432,NaN
433,NaN
434,NaN
435,NaN
436,NaN
437,NaN
438,NaN
439,NaN
440,1
441,NaN
442,NaN
443,NaN
444,NaN
445,NaN
446,NaN
447,NaN
448,NaN
449,NaN
450,NaN
451,NaN
452,NaN
453,NaN
454,NaN
455,NaN
456,NaN
457,NaN
458,1
459,NaN
460,NaN
461,NaN
462,NaN
463,NaN
464,1
465,NaN
466,NaN
467,NaN
468,1
469,NaN
470,NaN
471,NaN
472,NaN
473,NaN
474,NaN
475,NaN
476,NaN
477,NaN
478,NaN
479,NaN
480,NaN
481,NaN
482,NaN
483,NaN
484,NaN
485,NaN
486,NaN
487,NaN
488,NaN
489,NaN
490,NaN
491,NaN
492,NaN
493,NaN
494,2
495,NaN
496,NaN
497,NaN
498,NaN
499,NaN
500,NaN
501,NaN
502,1
503,NaN
504,NaN
505,NaN
506,NaN
507,NaN
508,NaN
509,NaN
510,NaN
511,1
512,NaN
513,NaN
514,NaN
515,NaN
516,NaN
517,NaN
518,1
519,NaN
520,NaN
521,NaN
522,NaN
523,NaN
524,NaN
525,NaN
526,NaN
527,NaN
528,NaN
529,NaN
530,NaN
531,NaN
532,NaN
533,NaN
534,NaN
535,NaN
536,NaN
537,NaN
538,NaN
539,1
540,NaN
541,NaN
542,NaN
543,NaN
544,NaN
545,NaN
546,NaN
547,NaN
548,NaN
549,NaN
550,NaN
551,NaN
552,NaN
553,NaN
554,NaN
555,NaN
556,NaN
557,NaN
558,NaN
559,NaN
560,NaN
561,NaN
562,NaN
563,NaN
564,NaN
565,NaN
566,NaN
567,NaN
568,NaN
569,NaN
570,NaN
571,NaN
572,NaN
573,NaN
574,NaN
575,NaN
576,NaN
577,NaN
578,NaN
579,NaN
580,NaN
581,NaN
582,NaN
583,NaN
584,NaN
585,NaN
586,NaN
587,NaN
588,NaN
589,NaN
590,NaN
591,NaN
592,NaN
593,NaN
594,NaN
595,NaN
596,NaN
597,NaN
598,NaN
599,NaN
600,NaN
601,NaN
602,NaN
603,NaN
604,NaN
605,NaN
606,NaN
607,NaN
608,NaN
609,NaN
610,NaN
611,1
612,NaN
613,NaN
614,NaN
615,1
616,NaN
617,1
618,NaN
619,1
620,NaN
621,NaN
622,1
623,1
624,NaN
625,1
626,NaN
627,NaN
628,NaN
629,NaN
630,NaN
631,NaN
632,NaN
633,NaN
634,1
635,NaN
636,1
637,1
638,1
639,NaN
640,NaN
641,NaN
642,1
643,NaN
644,NaN
645,NaN
646,NaN
647,NaN
648,NaN
649,NaN
650,NaN
651,NaN
652,NaN
653,1
654,1
655,NaN
656,NaN
657,NaN
658,NaN
659,NaN
660,NaN
661,1
662,NaN
663,NaN
664,NaN
665,NaN
666,1
667,NaN
668,NaN
669,NaN
670,NaN
671,NaN
672,1
673,NaN
674,NaN
675,NaN
676,NaN
677,NaN
678,1
679,1
680,NaN
681,NaN
682,NaN
683,1
684,NaN
685,NaN
686,1
687,NaN
688,NaN
689,NaN
690,NaN
691,NaN
692,NaN
693,1
694,NaN
695,NaN
696,NaN
697,NaN
698,NaN
699,NaN
700,NaN
701,NaN
702,NaN
703,NaN
704,NaN
705,NaN
706,NaN
707,NaN
708,NaN
709,NaN
710,NaN
711,NaN
712,NaN
713,1
714,NaN
715,NaN
716,NaN
717,1
718,NaN
719,NaN
720,NaN
721,NaN
722,NaN
723,NaN
724,NaN
725,NaN
726,NaN
727,NaN
728,NaN
729,1
730,NaN
731,NaN
732,NaN
733,NaN
734,NaN
735,NaN
736,NaN
737,NaN
738,NaN
739,NaN
740,NaN
741,NaN
742,NaN
743,NaN
744,NaN
745,NaN
746,NaN
747,NaN
748,NaN
749,1
750,NaN
751,NaN
752,NaN
753,NaN
754,NaN
755,NaN
756,NaN
757,NaN
758,1
759,NaN
760,NaN
761,NaN
762,NaN
763,NaN
764,NaN
765,NaN
766,NaN
767,1
768,1
769,1
770,NaN
771,NaN
772,NaN
773,1
774,NaN
775,NaN
776,1
777,NaN
778,NaN
779,NaN
780,NaN
781,NaN
782,NaN
783,NaN
784,NaN
785,NaN
786,NaN
787,NaN
788,NaN
789,NaN
790,1
791,NaN
792,1
793,NaN
794,NaN
795,NaN
796,NaN
797,NaN
798,NaN
799,NaN
800,NaN
801,NaN
802,NaN
803,NaN
804,NaN
805,NaN
806,NaN
807,NaN
808,NaN
809,NaN
810,NaN
811,1
812,NaN
813,NaN
814,NaN
815,NaN
816,NaN
817,NaN
818,NaN
819,NaN
820,NaN
821,NaN
822,NaN
823,NaN
824,1
825,NaN
826,1
827,NaN
828,NaN
829,1
830,NaN
831,NaN
832,NaN
833,NaN
834,NaN
835,NaN
836,NaN
837,NaN
838,NaN
839,NaN
840,NaN
841,NaN
842,NaN
843,NaN
844,NaN
845,1
846,NaN
847,NaN
848,1
849,NaN
850,NaN
851,NaN
852,NaN
853,1
854,NaN
855,NaN
856,NaN
857,NaN
858,NaN
859,NaN
860,NaN
861,NaN
862,NaN
863,NaN
864,NaN
865,NaN
866,NaN
867,NaN
868,1
869,NaN
870,NaN
871,NaN
872,NaN
873,NaN
874,NaN
875,NaN
876,NaN
877,NaN
878,NaN
879,1
880,NaN
881,1
882,NaN
883,NaN
884,NaN
885,NaN
886,NaN
887,1
888,1
889,NaN
890,NaN
891,NaN
892,NaN
893,1
894,NaN
895,NaN
896,NaN
897,NaN
898,NaN
899,NaN
900,1
901,NaN
902,NaN
903,NaN
904,1
905,NaN
906,NaN
907,NaN
908,NaN
909,1
910,1
911,1
912,NaN
913,NaN
914,NaN
915,NaN
916,NaN
917,NaN
918,NaN
919,1
920,1
921,NaN
922,1
923,1
924,1
925,NaN
926,1
927,NaN
928,NaN
929,NaN
930,NaN
931,1
932,NaN
933,NaN
934,NaN
935,NaN
936,NaN
937,NaN
938,NaN
939,NaN
940,NaN
941,NaN
942,NaN
943,NaN
944,1
945,1
946,NaN
947,NaN
948,NaN
949,NaN
950,1
951,NaN
952,NaN
953,NaN
954,NaN
955,NaN
956,1
957,NaN
958,NaN
959,NaN
960,NaN
961,NaN
962,NaN
963,NaN
964,NaN
965,NaN
966,NaN
967,NaN
968,NaN
969,NaN
970,NaN
971,1
972,NaN
973,NaN
974,NaN
975,1
976,NaN
977,NaN
978,NaN
979,NaN
980,1
981,1
982,1
983,NaN
984,NaN
985,NaN
986,NaN
987,1
988,1
989,NaN
990,1
991,NaN
992,NaN
993,NaN
994,NaN
995,NaN
996,NaN
997,NaN
998,NaN
999,NaN
1000,NaN
1001,NaN
1002,1
1003,NaN
1004,NaN
1005,NaN
1006,NaN
1007,NaN
1008,NaN
1009,NaN
1010,NaN
1011,NaN
1012,1
1013,NaN
1014,NaN
1015,1
1016,NaN
1017,NaN
1018,NaN
1019,NaN
1020,NaN
1021,1
1022,NaN
1023,NaN
1024,NaN
1025,NaN
1026,NaN
1027,NaN
1028,1
1029,NaN
1030,NaN
1031,NaN
1032,1
1033,NaN
1034,NaN
1035,NaN
1036,NaN
1037,NaN
1038,1
1039,1
1040,NaN
1041,1
1042,NaN
1043,NaN
1044,NaN
1045,NaN
1046,1
1047,1
1048,1
1049,NaN
1050,NaN
1051,NaN
1052,NaN
1053,NaN
1054,NaN
1055,1
1056,NaN
1057,NaN
1058,NaN
1059,NaN
1060,NaN
1061,NaN
1062,NaN
1063,NaN
1064,1
1065,NaN
1066,1
1067,1
1068,NaN
1069,NaN
1070,NaN
1071,NaN
1072,NaN
1073,NaN
1074,NaN
1075,NaN
1076,NaN
1077,NaN
1078,1
1079,NaN
1080,1
1081,NaN
1082,NaN
1083,NaN
1084,NaN
1085,NaN
1086,NaN
1087,1
1088,NaN
1089,NaN
1090,NaN
1091,NaN
1092,NaN
1093,NaN
1094,NaN
1095,NaN
1096,NaN
1097,NaN
1098,NaN
1099,NaN
1100,NaN
1101,NaN
1102,NaN
1103,NaN
1104,NaN
1105,NaN
1106,NaN
1107,NaN
1108,3
1109,NaN
1110,NaN
1111,NaN
1112,NaN
1113,1
1114,1
1115,NaN
1116,NaN
1117,NaN
1118,1
1119,NaN
1120,NaN
1121,NaN
1122,NaN
1123,NaN
1124,NaN
1125,NaN
1126,NaN
1127,1
1128,NaN
1129,NaN
1130,NaN
1131,NaN
1132,NaN
1133,NaN
1134,1
1135,1
1136,NaN
1137,1
1138,NaN
1139,NaN
1140,NaN
1141,NaN
1142,NaN
1143,NaN
1144,NaN
1145,1
1146,NaN
1147,NaN
1148,NaN
1149,NaN
1150,1
1151,NaN
1152,NaN
1153,NaN
1154,NaN
1155,NaN
1156,NaN
1157,NaN
1158,NaN
1159,NaN
1160,1
1161,NaN
1162,1
1163,1
1164,NaN
1165,1
1166,NaN
1167,NaN
1168,NaN
1169,NaN
1170,NaN
1171,1
1172,NaN
1173,NaN
1174,NaN
1175,NaN
1176,1
1177,NaN
1178,NaN
1179,1
1180,NaN
1181,1
1182,NaN
1183,NaN
1184,NaN
1185,NaN
1186,1
1187,NaN
1188,NaN
1189,NaN
1190,NaN
1191,NaN
1192,NaN
1193,NaN
1194,NaN
1195,NaN
1196,NaN
1197,NaN
1198,NaN
1199,NaN
1200,NaN
1201,NaN
1202,NaN
1203,NaN
1204,NaN
1205,NaN
1206,1
1207,NaN
1208,NaN
1209,NaN
1210,NaN
1211,NaN
1212,NaN
1213,NaN
1214,NaN
1215,1
1216,NaN
1217,NaN
1218,NaN
1219,NaN
1220,NaN
1221,NaN
1222,NaN
1223,1
1224,1
1225,NaN
1226,NaN
1227,NaN
1228,NaN
1229,1
1230,1
1231,NaN
1232,NaN
1233,NaN
1234,NaN
1235,NaN
1236,NaN
1237,NaN
1238,NaN
1239,NaN
1240,NaN
1241,NaN
1242,NaN
1243,NaN
1244,1
1245,NaN
1246,NaN
1247,NaN
1248,NaN
1249,1
1250,NaN
1251,NaN
1252,1
1253,NaN
1254,NaN
1255,NaN
1256,NaN
1257,NaN
1258,NaN
1259,NaN
1260,NaN
1261,NaN
1262,NaN
1263,NaN
1264,NaN
1265,NaN
1266,NaN
1267,NaN
1268,NaN
1269,NaN
1270,NaN
1271,NaN
1272,1
1273,NaN
1274,NaN
1275,NaN
1276,NaN
1277,NaN
1278,NaN
1279,1
1280,NaN
1281,NaN
1282,NaN
1283,NaN
1284,NaN
1285,NaN
1286,NaN
1287,NaN
1288,NaN
1289,NaN
1290,NaN
1291,NaN
1292,NaN
1293,NaN
1294,NaN
1295,NaN
1296,NaN
1297,NaN
1298,NaN
1299,NaN
1300,NaN
1301,1
1302,NaN
1303,NaN
1304,NaN
1305,NaN
1306,NaN
1307,1
1308,NaN
1309,NaN
1310,NaN
1311,1
1312,NaN
1313,NaN
1314,1
1315,NaN
1316,NaN
1317,NaN
1318,NaN
1319,NaN
1320,NaN
1321,NaN
1322,NaN
1323,NaN
1324,NaN
1325,NaN
1326,NaN
1327,NaN
1328,NaN
1329,NaN
1330,NaN
1331,NaN
1332,NaN
1333,NaN
1334,NaN
1335,NaN
1336,NaN
1337,NaN
1338,NaN
1339,NaN
1340,NaN
1341,NaN
1342,NaN
1343,NaN
1344,NaN
1345,1
1346,NaN
1347,NaN
1348,NaN
1349,NaN
1350,NaN
1351,NaN
1352,NaN
1353,NaN
1354,NaN
1355,NaN
1356,NaN
1357,NaN
1358,NaN
1359,1
1360,NaN
1361,NaN
1362,NaN
1363,NaN
1364,NaN
1365,NaN
1366,NaN
1367,NaN
1368,NaN
1369,NaN
1370,NaN
1371,NaN
1372,NaN
1373,NaN
1374,NaN
1375,NaN
1376,NaN
1377,NaN
1378,NaN
1379,NaN
1380,NaN
1381,NaN
1382,NaN
1383,NaN
1384,NaN
1385,NaN
1386,NaN
1387,NaN
1388,NaN
1389,NaN
1390,NaN
1391,NaN
1392,NaN
1393,NaN
1394,NaN
1395,NaN
1396,NaN
1397,NaN
1398,NaN
1399,NaN
1400,NaN
1401,NaN
1402,NaN
1403,NaN
1404,NaN
1405,NaN
1406,NaN
1407,NaN
1408,NaN
1409,NaN
1410,NaN
1411,NaN
1412,NaN
1413,NaN
1414,NaN
1415,NaN
1416,NaN
1417,NaN
1418,NaN
1419,NaN
1420,NaN
1421,NaN
1422,NaN
1423,NaN
1424,NaN
1425,NaN
1426,NaN
1427,NaN
1428,NaN
1429,NaN
1430,NaN
1431,NaN
1432,NaN
1433,NaN
1434,NaN
1435,NaN
1436,NaN
1437,NaN
1438,NaN
1439,NaN
1440,NaN
1441,NaN
1442,NaN
1443,NaN
1444,NaN
1445,NaN
1446,NaN
1447,NaN
1448,NaN
1449,NaN
1450,1
1451,NaN
1452,1
1453,NaN
1454,1
1455,NaN
1456,NaN
1457,1
1458,1
1459,NaN
1460,1
1461,NaN
1462,NaN
1463,NaN
1464,NaN
1465,NaN
1466,1
1467,NaN
1468,NaN
1469,NaN
1470,1
1471,NaN
1472,NaN
1473,1
1474,NaN
1475,NaN
1476,NaN
1477,NaN
1478,NaN
1479,NaN
1480,NaN
1481,1
1482,NaN
1483,1
1484,1
1485,NaN
1486,NaN
1487,NaN
1488,NaN
1489,NaN
1490,1
1491,NaN
1492,NaN
1493,NaN
1494,NaN
1495,NaN
1496,NaN
1497,NaN
1498,1
1499,NaN
1500,NaN
1501,1
1502,NaN
1503,1
1504,NaN
1505,NaN
1506,NaN
1507,NaN
1508,NaN
1509,NaN
1510,1
1511,NaN
1512,1
1513,1
1514,NaN
1515,NaN
1516,NaN
1517,NaN
1518,NaN
1519,1
1520,1
1521,1
1522,NaN
1523,NaN
1524,NaN
1525,NaN
1526,1
1527,NaN
1528,NaN
1529,NaN
1530,1
1531,1
1532,1
1533,NaN
1534,NaN
1535,NaN
1536,NaN
1537,NaN
1538,NaN
1539,NaN
1540,NaN
1541,NaN
1542,NaN
1543,NaN
1544,NaN
1545,NaN
1546,NaN
1547,NaN
1548,1
1549,NaN
1550,NaN
1551,NaN
1552,NaN
1553,NaN
1554,NaN
1555,1
1556,NaN
1557,NaN
1558,1
1559,NaN
1560,NaN
1561,NaN
1562,NaN
1563,NaN
1564,NaN
1565,NaN
1566,NaN
1567,NaN
1568,NaN
1569,NaN
1570,NaN
1571,1
1572,1
1573,NaN
1574,1
1575,NaN
1576,NaN
1577,NaN
1578,NaN
1579,NaN
1580,NaN
1581,NaN
1582,NaN
1583,NaN
1584,NaN
1585,1
1586,NaN
1587,1
1588,NaN
1589,NaN
1590,1
1591,NaN
1592,NaN
1593,NaN
1594,NaN
1595,1
1596,NaN
1597,NaN
1598,NaN
1599,NaN
1600,NaN
1601,NaN
1602,NaN
1603,NaN
1604,NaN
1605,1
1606,NaN
1607,NaN
1608,1
1609,NaN
1610,NaN
1611,NaN
1612,NaN
1613,1
1614,NaN
1615,NaN
1616,NaN
1617,NaN
1618,NaN
1619,NaN
1620,NaN
1621,NaN
1622,NaN
1623,NaN
1624,1
1625,NaN
1626,NaN
1627,NaN
1628,NaN
1629,NaN
1630,NaN
1631,NaN
1632,NaN
1633,NaN
1634,NaN
1635,NaN
1636,NaN
1637,NaN
1638,NaN
1639,NaN
1640,NaN
1641,NaN
1642,NaN
1643,NaN
1644,NaN
1645,NaN
1646,NaN
1647,NaN
1648,NaN
1649,NaN
1650,NaN
1651,NaN
1652,NaN
1653,NaN
1654,NaN
1655,NaN
1656,1
1657,NaN
1658,1
1659,NaN
1660,NaN
1661,NaN
1662,NaN
1663,NaN
1664,NaN
1665,NaN
1666,NaN
1667,1
1668,NaN
1669,NaN
1670,NaN
1671,NaN
1672,NaN
1673,NaN
1674,NaN
1675,NaN
1676,NaN
1677,NaN
1678,NaN
1679,2
1680,NaN
1681,NaN
1682,NaN
1683,NaN
1684,NaN
1685,NaN
1686,NaN
1687,NaN
1688,NaN
1689,NaN
1690,NaN
1691,NaN
1692,NaN
1693,NaN
1694,1
1695,NaN
1696,NaN
1697,NaN
1698,NaN
1699,NaN
1700,NaN
1701,NaN
1702,NaN
1703,NaN
1704,NaN
1705,NaN
1706,NaN
1707,NaN
1708,NaN
1709,NaN
1710,NaN
1711,NaN
1712,NaN
1713,NaN
1714,NaN
1715,NaN
1716,NaN
1717,NaN
1718,NaN
1719,NaN
1720,NaN
1721,NaN
1722,NaN
1723,NaN
1724,NaN
1725,NaN
1726,1
1727,NaN
1728,NaN
1729,NaN
1730,NaN
1731,1
1732,NaN
1733,NaN
1734,NaN
1735,1
1736,NaN
1737,NaN
1738,NaN
1739,NaN
1740,NaN
1741,NaN
1742,NaN
1743,NaN
1744,NaN
1745,NaN
1746,NaN
1747,NaN
1748,NaN
1749,NaN
1750,NaN
1751,1
1752,NaN
1753,NaN
1754,NaN
1755,NaN
1756,NaN
1757,NaN
1758,NaN
1759,NaN
1760,NaN
1761,NaN
1762,NaN
1763,1
1764,NaN
1765,NaN
1766,NaN
1767,NaN
1768,NaN
1769,NaN
1770,NaN
1771,NaN
1772,NaN
1773,NaN
1774,1
1775,NaN
1776,NaN
1777,NaN
1778,NaN
1779,NaN
1780,NaN
1781,NaN
1782,NaN
1783,NaN
1784,NaN
1785,NaN
1786,NaN
1787,NaN
1788,NaN
1789,NaN
1790,NaN
1791,NaN
1792,NaN
1793,NaN
1794,NaN
1795,1
1796,NaN
1797,NaN
1798,1
1799,NaN
1800,NaN
1801,NaN
1802,NaN
1803,NaN
1804,NaN
1805,NaN
1806,NaN
1807,NaN
1808,NaN
1809,NaN
1810,NaN
1811,1
1812,NaN
1813,NaN
1814,1
1815,NaN
1816,NaN
1817,1
1818,1
1819,NaN
1820,NaN
1821,NaN
1822,1
1823,NaN
1824,NaN
1825,NaN
1826,NaN
1827,1
1828,NaN
1829,NaN
1830,1
1831,NaN
1832,NaN
1833,NaN
1834,NaN
1835,NaN
1836,NaN
1837,NaN
1838,NaN
1839,NaN
1840,NaN
1841,1
1842,NaN
1843,NaN
1844,NaN
1845,1
1846,NaN
1847,NaN
1848,NaN
1849,NaN
1850,NaN
1851,NaN
1852,NaN
1853,NaN
1854,NaN
1855,NaN
1856,NaN
1857,NaN
1858,NaN
1859,NaN
1860,1
1861,1
1862,NaN
1863,NaN
1864,1
1865,NaN
1866,NaN
1867,2
1868,NaN
1869,NaN
1870,NaN
1871,NaN
1872,NaN
1873,NaN
1874,1
1875,1
1876,NaN
1877,NaN
1878,NaN
1879,1
1880,NaN
1881,1
1882,NaN
1883,NaN
1884,1
1885,NaN
1886,NaN
1887,NaN
1888,NaN
1889,NaN
1890,NaN
1891,NaN
1892,NaN
1893,NaN
1894,NaN
1895,NaN
1896,NaN
1897,NaN
1898,NaN
1899,1
1900,NaN
1901,1
1902,NaN
1903,1
1904,1
1905,NaN
1906,1
1907,NaN
1908,NaN
1909,1
1910,NaN
1911,NaN
1912,2
1913,NaN
1914,1
1915,NaN
1916,NaN
1917,NaN
1918,NaN
1919,NaN
1920,NaN
1921,NaN
1922,NaN
1923,NaN
1924,NaN
1925,NaN
1926,1
1927,1
1928,NaN
1929,NaN
1930,NaN
1931,NaN
1932,1
1933,1
1934,NaN
1935,NaN
1936,NaN
1937,NaN
1938,1
1939,NaN
1940,NaN
1941,NaN
1942,NaN
1943,NaN
1944,NaN
1945,1
1946,NaN
1947,NaN
1948,NaN
1949,NaN
1950,NaN
1951,NaN
1952,NaN
1953,NaN
1954,NaN
1955,NaN
1956,NaN
1957,NaN
1958,NaN
1959,NaN
1960,NaN
1961,1
1962,1
1963,NaN
1964,NaN
1965,NaN
1966,1
1967,1
1968,NaN
1969,NaN
1970,1
1971,NaN
1972,1
1973,NaN
1974,NaN
1975,NaN
1976,NaN
1977,1
1978,NaN
1979,NaN
1980,NaN
1981,NaN
1982,NaN
1983,NaN
1984,1
1985,NaN
1986,NaN
1987,NaN
1988,1
1989,NaN
1990,NaN
1991,NaN
1992,NaN
1993,NaN
1994,NaN
1995,1
1996,NaN
1997,1
1998,1
1999,NaN
2000,1
2001,NaN
2002,1
2003,NaN
2004,NaN
2005,NaN
2006,NaN
2007,NaN
2008,NaN
2009,NaN
2010,NaN
2011,NaN
2012,NaN
2013,NaN
2014,NaN
2015,NaN
2016,NaN
2017,NaN
2018,NaN
2019,1
2020,NaN
2021,1
2022,NaN
2023,NaN
2024,NaN
2025,NaN
2026,NaN
2027,NaN
2028,NaN
2029,1
2030,NaN
2031,NaN
2032,NaN
2033,NaN
2034,NaN
2035,NaN
2036,NaN
2037,NaN
2038,NaN
2039,NaN
2040,1
2041,1
2042,NaN
2043,NaN
2044,NaN
2045,1
2046,NaN
2047,NaN
2048,1
2049,NaN
2050,NaN
2051,1
2052,NaN
2053,NaN
2054,NaN
2055,NaN
2056,NaN
2057,NaN
2058,NaN
2059,NaN
2060,NaN
2061,NaN
2062,NaN
2063,NaN
2064,NaN
2065,NaN
2066,NaN
2067,1
2068,NaN
2069,NaN
2070,NaN
2071,NaN
2072,NaN
2073,NaN
2074,NaN
2075,NaN
2076,NaN
2077,NaN
2078,NaN
2079,NaN
2080,NaN
2081,NaN
2082,NaN
2083,NaN
2084,NaN
2085,NaN
2086,NaN
2087,1
2088,NaN
2089,NaN
2090,NaN
2091,NaN
2092,NaN
2093,NaN
2094,NaN
2095,NaN
2096,NaN
2097,NaN
2098,NaN
2099,1
2100,NaN
2101,NaN
2102,NaN
2103,NaN
2104,NaN
2105,NaN
2106,NaN
2107,NaN
2108,NaN
2109,1
2110,NaN
2111,NaN
2112,NaN
2113,NaN
2114,1
2115,NaN
2116,1
2117,1
2118,NaN
2119,NaN
2120,1
2121,NaN
2122,NaN
2123,NaN
2124,NaN
2125,NaN
2126,NaN
2127,NaN
2128,NaN
2129,NaN
2130,NaN
2131,NaN
2132,NaN
2133,NaN
2134,NaN
2135,NaN
2136,NaN
2137,NaN
2138,NaN
2139,NaN
2140,NaN
2141,NaN
2142,NaN
2143,NaN
2144,NaN
2145,NaN
2146,NaN
2147,NaN
2148,NaN
2149,NaN
2150,NaN
2151,NaN
2152,NaN
2153,NaN
2154,NaN
2155,NaN
2156,NaN
2157,NaN
2158,NaN
2159,NaN
2160,NaN
2161,NaN
2162,NaN
2163,NaN
2164,NaN
2165,NaN
2166,1
2167,NaN
2168,NaN
2169,NaN
2170,NaN
2171,NaN
2172,NaN
2173,NaN
2174,NaN
2175,NaN
2176,NaN
2177,NaN
2178,NaN
2179,NaN
2180,NaN
2181,NaN
2182,NaN
2183,NaN
2184,NaN
2185,NaN
2186,NaN
2187,NaN
2188,NaN
2189,NaN
2190,NaN
2191,NaN
2192,NaN
2193,NaN
2194,NaN
2195,NaN
2196,NaN
2197,NaN
2198,NaN
2199,NaN
2200,NaN
2201,NaN
2202,NaN
2203,NaN
2204,NaN
2205,NaN
2206,NaN
2207,NaN
2208,NaN
2209,NaN
2210,NaN
2211,NaN
2212,NaN
2213,NaN
2214,NaN
2215,NaN
2216,NaN
2217,NaN
2218,NaN
2219,NaN
2220,NaN
2221,NaN
2222,NaN
2223,NaN
2224,NaN
2225,NaN
2226,NaN
2227,NaN
2228,NaN
2229,NaN
2230,NaN
2231,NaN
2232,NaN
2233,NaN
2234,NaN
2235,NaN
2236,NaN
2237,NaN
2238,NaN
2239,NaN
2240,NaN
2241,NaN
2242,NaN
2243,NaN
2244,NaN
2245,NaN
2246,NaN
2247,NaN
2248,NaN
2249,NaN
2250,NaN
2251,NaN
2252,NaN
2253,NaN
2254,NaN
2255,NaN
2256,NaN
